Gene stable ID	Gene name	Pig gene stable ID	Pig gene name	Pig homology type
ENSG00000185101	ANO9	ENSSSCG00000024569	ANO9	ortholog_one2one
ENSG00000164022	AIMP1	ENSSSCG00000024168	AIMP1	ortholog_one2one
ENSG00000124575	H1-3	ENSSSCG00000001137	H1-3	ortholog_one2one
ENSG00000277775	H3C7	ENSSSCG00000036727	HIST1H3E	ortholog_one2one
ENSG00000153944	MSI2	ENSSSCG00000038505	MSI2	ortholog_one2one
ENSG00000105464	GRIN2D	ENSSSCG00000003133	GRIN2D	ortholog_one2one
ENSG00000115274	INO80B	ENSSSCG00000008287		ortholog_one2many
ENSG00000105523	FAM83E	ENSSSCG00000025975	FAM83E	ortholog_one2one
ENSG00000175591	P2RY2	ENSSSCG00000040207	P2RY2	ortholog_one2one
ENSG00000006638	TBXA2R	ENSSSCG00000033759	TBXA2R	ortholog_one2one
ENSG00000105298	CACTIN	ENSSSCG00000032085	CACTIN	ortholog_one2one
ENSG00000171631	P2RY6	ENSSSCG00000014823	P2RY6	ortholog_one2one
ENSG00000274049	INO80B-WBP1	ENSSSCG00000008287		ortholog_one2many
ENSG00000239779	WBP1	ENSSSCG00000035061	WBP1	ortholog_one2one
ENSG00000261701	HPR	ENSSSCG00000002749		ortholog_one2many
ENSG00000089693	MLF2	ENSSSCG00000000690	MLF2	ortholog_one2one
ENSG00000140829	DHX38	ENSSSCG00000002748	DHX38	ortholog_one2one
ENSG00000186111	PIP5K1C	ENSSSCG00000013490	PIP5K1C	ortholog_one2one
ENSG00000252489	RNU6-197P	ENSSSCG00000020610	U6	ortholog_one2one
ENSG00000124508	BTN2A2	ENSSSCG00000001131	BTN2A2	ortholog_one2one
ENSG00000157426	AASDH	ENSSSCG00000027403	AASDH	ortholog_one2one
ENSG00000288681		ENSSSCG00000014565		ortholog_many2many
ENSG00000288681		ENSSSCG00000038912	IFITM3	ortholog_many2many
ENSG00000288681		ENSSSCG00000032436		ortholog_many2many
ENSG00000288681		ENSSSCG00000032591		ortholog_many2many
ENSG00000185885	IFITM1	ENSSSCG00000014565		ortholog_many2many
ENSG00000185885	IFITM1	ENSSSCG00000038912	IFITM3	ortholog_many2many
ENSG00000185885	IFITM1	ENSSSCG00000032436		ortholog_many2many
ENSG00000185885	IFITM1	ENSSSCG00000032591		ortholog_many2many
ENSG00000180891	CUEDC1	ENSSSCG00000017624	CUEDC1	ortholog_one2one
ENSG00000135637	CCDC142	ENSSSCG00000008270	CCDC142	ortholog_one2one
ENSG00000166257	SCN3B	ENSSSCG00000024299	SCN3B	ortholog_one2one
ENSG00000136451	VEZF1	ENSSSCG00000017623	VEZF1	ortholog_one2one
ENSG00000115282	TTC31	ENSSSCG00000008275	TTC31	ortholog_one2one
ENSG00000169871	TRIM56	ENSSSCG00000034347	TRIM56	ortholog_one2one
ENSG00000136450	SRSF1	ENSSSCG00000017626	SRSF1	ortholog_one2one
ENSG00000105127	AKAP8	ENSSSCG00000013837	AKAP8	ortholog_one2one
ENSG00000166261	ZNF202	ENSSSCG00000015145	ZNF202	ortholog_one2one
ENSG00000105991	HOXA1	ENSSSCG00000016707	HOXA1	ortholog_one2one
ENSG00000105996	HOXA2	ENSSSCG00000016706	HOXA2	ortholog_one2one
ENSG00000264364	DYNLL2	ENSSSCG00000020962	DYNLL2	ortholog_one2one
ENSG00000166589	CDH16	ENSSSCG00000022721	CDH16	ortholog_one2one
ENSG00000121053	EPX	ENSSSCG00000017630	EPX	ortholog_one2one
ENSG00000215021	PHB2	ENSSSCG00000024655	PHB2	ortholog_one2one
ENSG00000179528	LBX2	ENSSSCG00000008278	LBX2	ortholog_one2one
ENSG00000167889	MGAT5B	ENSSSCG00000017170	MGAT5B	ortholog_one2one
ENSG00000115289	PCGF1	ENSSSCG00000022995		ortholog_one2many
ENSG00000115289	PCGF1	ENSSSCG00000033366		ortholog_one2many
ENSG00000200197	RNU1-21P	ENSSSCG00000019927	U1	ortholog_many2many
ENSG00000200197	RNU1-21P	ENSSSCG00000019697	U1	ortholog_many2many
ENSG00000106004	HOXA5	ENSSSCG00000016703	HOXA5	ortholog_one2one
ENSG00000089351	GRAMD1A	ENSSSCG00000002879	GRAMD1A	ortholog_one2one
ENSG00000122592	HOXA7	ENSSSCG00000016701	HOXA7	ortholog_one2one
ENSG00000114127	XRN1	ENSSSCG00000011678	XRN1	ortholog_one2one
ENSG00000206583	RNU6-1292P	ENSSSCG00000038847	U6	ortholog_one2one
ENSG00000171204	TMEM126B	ENSSSCG00000014905	TMEM126B	ortholog_one2one
ENSG00000115297	TLX2	ENSSSCG00000022499	TLX2	ortholog_one2one
ENSG00000257184		ENSSSCG00000028997		ortholog_one2one
ENSG00000019582	CD74	ENSSSCG00000033262		ortholog_one2one
ENSG00000283745	MIR196B	ENSSSCG00000040561	ssc-mir-196b-1	ortholog_one2one
ENSG00000253293	HOXA10	ENSSSCG00000021204	HOXA10	ortholog_one2one
ENSG00000120837	NFYB	ENSSSCG00000000844	NFYB	ortholog_one2one
ENSG00000144045	DQX1	ENSSSCG00000022614	DQX1	ortholog_one2one
ENSG00000128059	PPAT	ENSSSCG00000008902	PPAT	ortholog_one2one
ENSG00000005073	HOXA11	ENSSSCG00000016698	HOXA11	ortholog_one2one
ENSG00000167117	ANKRD40CL	ENSSSCG00000017556	ANKRD40CL	ortholog_one2one
ENSG00000243678	NME2	ENSSSCG00000049301		ortholog_one2one
ENSG00000198431	TXNRD1	ENSSSCG00000000843	TXNRD1	ortholog_one2one
ENSG00000106031	HOXA13	ENSSSCG00000029666	HOXA13	ortholog_one2one
ENSG00000115307	AUP1	ENSSSCG00000008268	AUP1	ortholog_one2one
ENSG00000171202	TMEM126A	ENSSSCG00000025187	TMEM126A	ortholog_one2one
ENSG00000106038	EVX1	ENSSSCG00000016696	EVX1	ortholog_one2one
ENSG00000109265	CRACD	ENSSSCG00000008903	CRACD	ortholog_one2one
ENSG00000277149	TYW1B	ENSSSCG00000007733		ortholog_one2many
ENSG00000179071	CCDC89	ENSSSCG00000014908	CCDC89	ortholog_one2one
ENSG00000137501	SYTL2	ENSSSCG00000014909		ortholog_one2one
ENSG00000079215	SLC1A3	ENSSSCG00000016841	SLC1A3	ortholog_one2one
ENSG00000087903	RFX2	ENSSSCG00000035403	RFX2	ortholog_one2one
ENSG00000002919	SNX11	ENSSSCG00000017528	SNX11	ortholog_one2one
ENSG00000138363	ATIC	ENSSSCG00000016173	ATIC	ortholog_one2one
ENSG00000166592	RRAD	ENSSSCG00000036060	RRAD	ortholog_one2one
ENSG00000166595	CIAO2B	ENSSSCG00000033027	CIAO2B	ortholog_one2one
ENSG00000111875	ASF1A	ENSSSCG00000004247	ASF1A	ortholog_one2one
ENSG00000130305	NSUN5	ENSSSCG00000007704	NSUN5	ortholog_one2one
ENSG00000111877	MCM9	ENSSSCG00000004246		ortholog_one2one
ENSG00000126860	EVI2A	ENSSSCG00000017749		ortholog_one2many
ENSG00000108352	RAPGEFL1	ENSSSCG00000017478	RAPGEFL1	ortholog_one2one
ENSG00000138796	HADH	ENSSSCG00000009150	HADH	ortholog_one2one
ENSG00000135333	EPHA7	ENSSSCG00000004336	EPHA7	ortholog_one2one
ENSG00000075711	DLG1	ENSSSCG00000011833	DLG1	ortholog_one2one
ENSG00000130382	MLLT1	ENSSSCG00000013534	MLLT1	ortholog_one2one
ENSG00000146755	TRIM50	ENSSSCG00000007703	TRIM50	ortholog_one2one
ENSG00000203737	GPR52	ENSSSCG00000040789	GPR52	ortholog_one2one
ENSG00000185420	SMYD3	ENSSSCG00000022034	SMYD3	ortholog_one2one
ENSG00000167769	ACER1	ENSSSCG00000023969	ACER1	ortholog_one2one
ENSG00000125656	CLPP	ENSSSCG00000038079	CLPP	ortholog_one2one
ENSG00000077800	FKBP6	ENSSSCG00000007702	FKBP6	ortholog_one2one
ENSG00000135119	RNFT2	ENSSSCG00000009862	RNFT2	ortholog_one2one
ENSG00000172828	CES3	ENSSSCG00000024476	CES3	ortholog_one2one
ENSG00000125652	ALKBH7	ENSSSCG00000024254	ALKBH7	ortholog_one2one
ENSG00000167107	ACSF2	ENSSSCG00000017566	ACSF2	ortholog_one2one
ENSG00000152253	SPC25	ENSSSCG00000015924	SPC25	ortholog_one2one
ENSG00000094880	CDC23	ENSSSCG00000014325	CDC23	ortholog_one2one
ENSG00000125650	PSPN	ENSSSCG00000013540	PSPN	ortholog_one2one
ENSG00000125651	GTF2F1	ENSSSCG00000013539	GTF2F1	ortholog_one2one
ENSG00000152254	G6PC2	ENSSSCG00000015925	G6PC2	ortholog_one2one
ENSG00000149948	HMGA2	ENSSSCG00000005101		ortholog_one2one
ENSG00000206709	RNU6-1080P	ENSSSCG00000018924	U6	ortholog_one2many
ENSG00000076321	KLHL20	ENSSSCG00000015497	KLHL20	ortholog_one2one
ENSG00000073734	ABCB11	ENSSSCG00000015926	ABCB11	ortholog_one2one
ENSG00000138755	CXCL9	ENSSSCG00000032777	CXCL9	ortholog_one2one
ENSG00000153993	SEMA3D	ENSSSCG00000015396	SEMA3D	ortholog_one2one
ENSG00000135297	MTO1	ENSSSCG00000004487	MTO1	ortholog_one2one
ENSG00000156219	ART3	ENSSSCG00000008976	ART3	ortholog_one2one
ENSG00000143575	HAX1	ENSSSCG00000006552	HAX1	ortholog_one2one
ENSG00000158402	CDC25C	ENSSSCG00000014329	CDC25C	ortholog_one2one
ENSG00000263001	GTF2I	ENSSSCG00000007721	GTF2I	ortholog_one2one
ENSG00000181240	SLC25A41	ENSSSCG00000032785	SLC25A41	ortholog_one2one
ENSG00000073737	DHRS9	ENSSSCG00000015930	DHRS9	ortholog_one2one
ENSG00000111596	CNOT2	ENSSSCG00000000502	CNOT2	ortholog_one2one
ENSG00000125648	SLC25A23	ENSSSCG00000013550	SLC25A23	ortholog_one2one
ENSG00000143669	LYST	ENSSSCG00000010151	LYST	ortholog_one2one
ENSG00000067955	CBFB	ENSSSCG00000033811	CBFB	ortholog_one2one
ENSG00000169245	CXCL10	ENSSSCG00000032474	CXCL10	ortholog_one2one
ENSG00000088247	KHSRP	ENSSSCG00000013538	KHSRP	ortholog_one2one
ENSG00000102878	HSF4	ENSSSCG00000002792	HSF4	ortholog_one2one
ENSG00000169248	CXCL11	ENSSSCG00000008978	CXCL11	ortholog_one2one
ENSG00000081479	LRP2	ENSSSCG00000040746	LRP2	ortholog_one2one
ENSG00000120709	FAM53C	ENSSSCG00000021092	FAM53C	ortholog_one2one
ENSG00000166579	NDEL1	ENSSSCG00000017986	NDEL1	ortholog_one2one
ENSG00000138750	NUP54	ENSSSCG00000008979	NUP54	ortholog_one2one
ENSG00000142449	FBN3	ENSSSCG00000013594	FBN3	ortholog_one2one
ENSG00000120733	KDM3B	ENSSSCG00000014331		ortholog_one2one
ENSG00000129673	AANAT	ENSSSCG00000017176	AANAT	ortholog_one2one
ENSG00000099381	SETD1A	ENSSSCG00000007782	SETD1A	ortholog_one2one
ENSG00000135778	NTPCR	ENSSSCG00000010166	NTPCR	ortholog_one2one
ENSG00000232859	LYRM9	ENSSSCG00000032450		ortholog_one2many
ENSG00000198740	ZNF652	ENSSSCG00000017546	ZNF652	ortholog_one2one
ENSG00000117280	RAB29	ENSSSCG00000026269	RAB29	ortholog_one2one
ENSG00000103024	NME3	ENSSSCG00000008017	NME3	ortholog_one2one
ENSG00000167716	WDR81	ENSSSCG00000040732	WDR81	ortholog_one2one
ENSG00000132563	REEP2	ENSSSCG00000014335	REEP2	ortholog_one2one
ENSG00000157131	C8A	ENSSSCG00000003835	C8A	ortholog_one2one
ENSG00000118804	STBD1	ENSSSCG00000008981		ortholog_one2one
ENSG00000212368	RNU6-1000P	ENSSSCG00000020065	U6	ortholog_one2many
ENSG00000199857		ENSSSCG00000019135		ortholog_one2one
ENSG00000082497	SERTAD4	ENSSSCG00000026404	SERTAD4	ortholog_one2one
ENSG00000138760	SCARB2	ENSSSCG00000008980	SCARB2	ortholog_one2one
ENSG00000120738	EGR1	ENSSSCG00000014336	EGR1	ortholog_one2one
ENSG00000170396	ZNF804A	ENSSSCG00000016022	ZNF804A	ortholog_one2one
ENSG00000159648	TEPP	ENSSSCG00000002809	TEPP	ortholog_one2one
ENSG00000197603	CPLANE1	ENSSSCG00000016843	CPLANE1	ortholog_one2one
ENSG00000136636	KCTD3	ENSSSCG00000010811	KCTD3	ortholog_one2one
ENSG00000254126	CD8B2	ENSSSCG00000008213	CD8B	ortholog_one2many
ENSG00000161647	MPP3	ENSSSCG00000017372	MPP3	ortholog_one2one
ENSG00000139190	VAMP1	ENSSSCG00000000703		ortholog_one2one
ENSG00000185338	SOCS1	ENSSSCG00000027855	SOCS1	ortholog_one2one
ENSG00000168542	COL3A1	ENSSSCG00000016034	COL3A1	ortholog_one2one
ENSG00000213918	DNASE1	ENSSSCG00000036527	DNASE1	ortholog_one2one
ENSG00000163874	ZC3H12A	ENSSSCG00000037815	ZC3H12A	ortholog_one2one
ENSG00000285777		ENSSSCG00000015491		ortholog_one2many
ENSG00000150672	DLG2	ENSSSCG00000014904	DLG2	ortholog_one2one
ENSG00000163346	PBXIP1	ENSSSCG00000006540	PBXIP1	ortholog_one2one
ENSG00000185662	SMIM23	ENSSSCG00000044666	SMIM23	ortholog_one2one
ENSG00000136436	CALCOCO2	ENSSSCG00000017543	CALCOCO2	ortholog_one2one
ENSG00000072803	FBXW11	ENSSSCG00000023307	FBXW11	ortholog_one2one
ENSG00000168488	ATXN2L	ENSSSCG00000021845	ATXN2L	ortholog_one2one
ENSG00000151806	GUF1	ENSSSCG00000008807	GUF1	ortholog_one2one
ENSG00000054392	HHAT	ENSSSCG00000015607	HHAT	ortholog_one2one
ENSG00000132300	PTCD3	ENSSSCG00000008225	PTCD3	ortholog_one2one
ENSG00000113525	IL5	ENSSSCG00000014278	IL5	ortholog_one2one
ENSG00000163281	GNPDA2	ENSSSCG00000008808	GNPDA2	ortholog_one2one
ENSG00000011243	AKAP8L	ENSSSCG00000013838	AKAP8L	ortholog_one2one
ENSG00000163738	MTHFD2L	ENSSSCG00000008961	MTHFD2L	ortholog_one2one
ENSG00000183291	SELENOF	ENSSSCG00000030125	SELENOF	ortholog_one2one
ENSG00000124588	NQO2	ENSSSCG00000020758	NQO2	ortholog_one2one
ENSG00000055147	FAM114A2	ENSSSCG00000017073	FAM114A2	ortholog_one2one
ENSG00000122223	CD244	ENSSSCG00000006374	CD244	ortholog_one2one
ENSG00000151917	BEND6	ENSSSCG00000001498	BEND6	ortholog_one2one
ENSG00000208772	SNORD94	ENSSSCG00000019715		ortholog_one2one
ENSG00000132313	MRPL35	ENSSSCG00000021746	MRPL35	ortholog_one2one
ENSG00000068615	REEP1	ENSSSCG00000023710	REEP1	ortholog_one2one
ENSG00000158517	NCF1	ENSSSCG00000007722	NCF1	ortholog_one2one
ENSG00000070495	JMJD6	ENSSSCG00000035923	JMJD6	ortholog_one2one
ENSG00000137166	FOXP4	ENSSSCG00000001619	FOXP4	ortholog_one2one
ENSG00000145362	ANK2	ENSSSCG00000009125		ortholog_one2one
ENSG00000173868	PHOSPHO1	ENSSSCG00000026701		ortholog_one2many
ENSG00000173868	PHOSPHO1	ENSSSCG00000033286		ortholog_one2many
ENSG00000197062	ZSCAN26	ENSSSCG00000001206	ZSCAN26	ortholog_one2one
ENSG00000274070	CASTOR2	ENSSSCG00000024045	CASTOR2	ortholog_one2one
ENSG00000202537	U8	ENSSSCG00000018956	U8	ortholog_one2many
ENSG00000251974		ENSSSCG00000018775		ortholog_one2one
ENSG00000186075	ZPBP2	ENSSSCG00000017493	ZPBP2	ortholog_one2one
ENSG00000115548	KDM3A	ENSSSCG00000008221	KDM3A	ortholog_one2one
ENSG00000124613	ZNF391	ENSSSCG00000046879	ZNF391	ortholog_one2one
ENSG00000037749	MFAP3	ENSSSCG00000034706	MFAP3	ortholog_one2one
ENSG00000274523	RCC1L	ENSSSCG00000007723	RCC1L	ortholog_one2one
ENSG00000203734	ECT2L	ENSSSCG00000004147	ECT2L	ortholog_one2one
ENSG00000108587	GOSR1	ENSSSCG00000029262	GOSR1	ortholog_one2one
ENSG00000104957	CCDC130	ENSSSCG00000013755	CCDC130	ortholog_one2one
ENSG00000125347	IRF1	ENSSSCG00000014277	IRF1	ortholog_one2one
ENSG00000174206	C12orf66	ENSSSCG00000039258	C12orf66	ortholog_one2one
ENSG00000185306	C12orf56	ENSSSCG00000000464	C12orf56	ortholog_one2one
ENSG00000197774	EME2	ENSSSCG00000021467	EME2	ortholog_one2one
ENSG00000164674	SYTL3	ENSSSCG00000004057	SYTL3	ortholog_one2one
ENSG00000037757	MRI1	ENSSSCG00000013756	MRI1	ortholog_one2one
ENSG00000174428	GTF2IRD2B	ENSSSCG00000028635		ortholog_one2many
ENSG00000135750	KCNK1	ENSSSCG00000010163	KCNK1	ortholog_one2one
ENSG00000186340	THBS2	ENSSSCG00000004012	THBS2	ortholog_one2one
ENSG00000104979	C19orf53	ENSSSCG00000013757	C19orf53	ortholog_one2one
ENSG00000168418	KCNG4	ENSSSCG00000030446	KCNG4	ortholog_one2one
ENSG00000103404	USP31	ENSSSCG00000030424	USP31	ortholog_one2one
ENSG00000132024	CC2D1A	ENSSSCG00000013761	CC2D1A	ortholog_one2one
ENSG00000184575	XPOT	ENSSSCG00000000466	XPOT	ortholog_one2one
ENSG00000203730	TEDDM1	ENSSSCG00000015546	TEDDM1	ortholog_one2one
ENSG00000116194	ANGPTL1	ENSSSCG00000015522	ANGPTL1	ortholog_one2one
ENSG00000137975	CLCA2	ENSSSCG00000006935	CLCA2	ortholog_one2one
ENSG00000262461	SPDYE9	ENSSSCG00000032257		ortholog_one2many
ENSG00000205832	C16orf96	ENSSSCG00000007940		ortholog_one2one
ENSG00000188763	FZD9	ENSSSCG00000023004	FZD9	ortholog_one2one
ENSG00000142089	IFITM3	ENSSSCG00000014565		ortholog_many2many
ENSG00000142089	IFITM3	ENSSSCG00000038912	IFITM3	ortholog_many2many
ENSG00000142089	IFITM3	ENSSSCG00000032436		ortholog_many2many
ENSG00000142089	IFITM3	ENSSSCG00000032591		ortholog_many2many
ENSG00000146587	RBAK	ENSSSCG00000008668	RBAK	ortholog_one2one
ENSG00000154025	SLC5A10	ENSSSCG00000018049	SLC5A10	ortholog_one2one
ENSG00000176087	SLC35A4	ENSSSCG00000014367	SLC35A4	ortholog_one2one
ENSG00000004846	ABCB5	ENSSSCG00000015377	ABCB5	ortholog_one2one
ENSG00000252494	RNU6-126P	ENSSSCG00000019308	U6	ortholog_many2many
ENSG00000252494	RNU6-126P	ENSSSCG00000042728	U6	ortholog_many2many
ENSG00000149262	INTS4	ENSSSCG00000023531		ortholog_one2one
ENSG00000199468	RNU6-556P	ENSSSCG00000025487	U6	ortholog_one2one
ENSG00000231989	PPP1R2B	ENSSSCG00000039249		ortholog_one2many
ENSG00000182685	BRICD5	ENSSSCG00000008045	BRICD5	ortholog_one2one
ENSG00000112337	SLC17A2	ENSSSCG00000036191	SLC17A2	ortholog_one2one
ENSG00000170624	SGCD	ENSSSCG00000017063	SGCD	ortholog_one2one
ENSG00000153187	HNRNPU	ENSSSCG00000010877	HNRNPU	ortholog_one2one
ENSG00000285901		ENSSSCG00000038694	CCND2	ortholog_one2one
ENSG00000175203	DCTN2	ENSSSCG00000000444	DCTN2	ortholog_one2one
ENSG00000078328	RBFOX1	ENSSSCG00000007917	RBFOX1	ortholog_one2one
ENSG00000258984	UBE2F-SCLY	ENSSSCG00000027723		ortholog_many2many
ENSG00000258984	UBE2F-SCLY	ENSSSCG00000039015		ortholog_many2many
ENSG00000137252	HCRTR2	ENSSSCG00000001481	HCRTR2	ortholog_one2one
ENSG00000086189	DIMT1	ENSSSCG00000031990	DIMT1	ortholog_one2one
ENSG00000130377	ACSBG2	ENSSSCG00000013536	ACSBG2	ortholog_one2one
ENSG00000132330	SCLY	ENSSSCG00000016334	SCLY	ortholog_one2one
ENSG00000204632	HLA-G	ENSSSCG00000001398		ortholog_many2many
ENSG00000204632	HLA-G	ENSSSCG00000001341		ortholog_many2many
ENSG00000175662	TOM1L2	ENSSSCG00000038639	TOM1L2	ortholog_one2one
ENSG00000151364	KCTD14	ENSSSCG00000023436		ortholog_one2many
ENSG00000151364	KCTD14	ENSSSCG00000031979		ortholog_one2many
ENSG00000204701	OR2J3	ENSSSCG00000034797		ortholog_many2many
ENSG00000204701	OR2J3	ENSSSCG00000040853		ortholog_many2many
ENSG00000204701	OR2J3	ENSSSCG00000001304		ortholog_many2many
ENSG00000204701	OR2J3	ENSSSCG00000036072		ortholog_many2many
ENSG00000204701	OR2J3	ENSSSCG00000038894		ortholog_many2many
ENSG00000259112	NDUFC2-KCTD14	ENSSSCG00000039494	NDUFC2	ortholog_one2many
ENSG00000137409	MTCH1	ENSSSCG00000001571	MTCH1	ortholog_one2one
ENSG00000151365	THRSP	ENSSSCG00000033822	THRSP	ortholog_one2one
ENSG00000151366	NDUFC2	ENSSSCG00000039494	NDUFC2	ortholog_one2many
ENSG00000132275	RRP8	ENSSSCG00000023880	RRP8	ortholog_one2one
ENSG00000132436	FIGNL1	ENSSSCG00000023303	FIGNL1	ortholog_one2one
ENSG00000144488	ESPNL	ENSSSCG00000016335	ESPNL	ortholog_one2one
ENSG00000166333	ILK	ENSSSCG00000023272	ILK	ortholog_one2one
ENSG00000184047	DIABLO	ENSSSCG00000009799	DIABLO	ortholog_one2one
ENSG00000168427	KLHL30	ENSSSCG00000026600	KLHL30	ortholog_one2one
ENSG00000178752	ERFE	ENSSSCG00000016337	ERFE	ortholog_one2one
ENSG00000167642	SPINT2	ENSSSCG00000002954	SPINT2	ortholog_one2one
ENSG00000203907	OOEP	ENSSSCG00000004285	OOEP	ortholog_one2one
ENSG00000256162	SMLR1	ENSSSCG00000033538	SMLR1	ortholog_one2one
ENSG00000121577	POPDC2	ENSSSCG00000011894	POPDC2	ortholog_one2one
ENSG00000184349	EFNA5	ENSSSCG00000036520	EFNA5	ortholog_one2one
ENSG00000124701	APOBEC2	ENSSSCG00000042447	APOBEC2	ortholog_one2one
ENSG00000132323	ILKAP	ENSSSCG00000016339	ILKAP	ortholog_one2one
ENSG00000106052	TAX1BP1	ENSSSCG00000016692	TAX1BP1	ortholog_one2one
ENSG00000204520	MICA	ENSSSCG00000001394		ortholog_many2many
ENSG00000204520	MICA	ENSSSCG00000001395		ortholog_many2many
ENSG00000164244	PRRC1	ENSSSCG00000014252	PRRC1	ortholog_one2one
ENSG00000196776	CD47	ENSSSCG00000011942	CD47	ortholog_one2one
ENSG00000167641	PPP1R14A	ENSSSCG00000038077	PPP1R14A	ortholog_one2one
ENSG00000138495	COX17	ENSSSCG00000011893	COX17	ortholog_one2one
ENSG00000182896	TMEM95	ENSSSCG00000017945	TMEM95	ortholog_one2one
ENSG00000007402	CACNA2D2	ENSSSCG00000011412	CACNA2D2	ortholog_one2one
ENSG00000112739	PRPF4B	ENSSSCG00000001002	PRPF4B	ortholog_one2one
ENSG00000167645	YIF1B	ENSSSCG00000002952	YIF1B	ortholog_one2one
ENSG00000169660	HEXD	ENSSSCG00000017128	HEXD	ortholog_one2one
ENSG00000204928	GRXCR2	ENSSSCG00000040306	GRXCR2	ortholog_one2one
ENSG00000134058	CDK7	ENSSSCG00000016961	CDK7	ortholog_one2one
ENSG00000110844	PRPF40B	ENSSSCG00000000204	PRPF40B	ortholog_one2one
ENSG00000166337	TAF10	ENSSSCG00000029630	TAF10	ortholog_one2one
ENSG00000158042	MRPL17	ENSSSCG00000024693	MRPL17	ortholog_one2one
ENSG00000144485	HES6	ENSSSCG00000016342	HES6	ortholog_one2one
ENSG00000166341	DCHS1	ENSSSCG00000029189	DCHS1	ortholog_one2one
ENSG00000225781	OR6V1	ENSSSCG00000024155	OR6V1	ortholog_one2one
ENSG00000221910	OR2F2	ENSSSCG00000016454		ortholog_many2many
ENSG00000221910	OR2F2	ENSSSCG00000016455		ortholog_many2many
ENSG00000132326	PER2	ENSSSCG00000016338	PER2	ortholog_one2one
ENSG00000221989	OR2A2	ENSSSCG00000049914		ortholog_one2many
ENSG00000221989	OR2A2	ENSSSCG00000044050		ortholog_one2many
ENSG00000221989	OR2A2	ENSSSCG00000032373		ortholog_one2many
ENSG00000221989	OR2A2	ENSSSCG00000044037		ortholog_one2many
ENSG00000198822	GRM3	ENSSSCG00000015395	GRM3	ortholog_one2one
ENSG00000159063	ALG8	ENSSSCG00000014887	ALG8	ortholog_one2one
ENSG00000198721	ECI2	ENSSSCG00000001000	ECI2	ortholog_one2one
ENSG00000109083	IFT20	ENSSSCG00000023719	IFT20	ortholog_one2one
ENSG00000091073	DTX2	ENSSSCG00000025430	DTX2	ortholog_one2one
ENSG00000183323	CCDC125	ENSSSCG00000016963	CCDC125	ortholog_one2one
ENSG00000111667	USP5	ENSSSCG00000000684	USP5	ortholog_one2one
ENSG00000204104	TRAF3IP1	ENSSSCG00000025228	TRAF3IP1	ortholog_one2one
ENSG00000085231	AK6	ENSSSCG00000037053	AK6	ortholog_one2one
ENSG00000137507	LRRC32	ENSSSCG00000014869	LRRC32	ortholog_one2one
ENSG00000239672	NME1	ENSSSCG00000038348	NME1	ortholog_one2one
ENSG00000174951	FUT1	ENSSSCG00000038580	FUT1	ortholog_one2one
ENSG00000143341	HMCN1	ENSSSCG00000035595	HMCN1	ortholog_one2one
ENSG00000273841	TAF9	ENSSSCG00000038615	TAF9	ortholog_one2one
ENSG00000156973	PDE6D	ENSSSCG00000016279	PDE6D	ortholog_one2one
ENSG00000104907	TRMT1	ENSSSCG00000013744	TRMT1	ortholog_one2one
ENSG00000152942	RAD17	ENSSSCG00000016960	RAD17	ortholog_one2one
ENSG00000182704	TSKU	ENSSSCG00000014871	TSKU	ortholog_one2one
ENSG00000163273	NPPC	ENSSSCG00000026852	NPPC	ortholog_one2one
ENSG00000078124	ACER3	ENSSSCG00000032723	ACER3	ortholog_one2one
ENSG00000144535	DIS3L2	ENSSSCG00000022177	DIS3L2	ortholog_one2one
ENSG00000141052	MYOCD	ENSSSCG00000031988	MYOCD	ortholog_one2one
ENSG00000127329	PTPRB	ENSSSCG00000000504	PTPRB	ortholog_one2one
ENSG00000204469	PRRC2A	ENSSSCG00000001409	PRRC2A	ortholog_one2one
ENSG00000244623	OR2AE1	ENSSSCG00000046770		ortholog_one2many
ENSG00000244623	OR2AE1	ENSSSCG00000046525		ortholog_one2many
ENSG00000244623	OR2AE1	ENSSSCG00000042857		ortholog_one2many
ENSG00000244623	OR2AE1	ENSSSCG00000031411		ortholog_one2many
ENSG00000244623	OR2AE1	ENSSSCG00000042258		ortholog_one2many
ENSG00000244623	OR2AE1	ENSSSCG00000046661		ortholog_one2many
ENSG00000244623	OR2AE1	ENSSSCG00000051021		ortholog_one2many
ENSG00000064419	TNPO3	ENSSSCG00000016572	TNPO3	ortholog_one2one
ENSG00000108255	CRYBA1	ENSSSCG00000040641	CRYBA1	ortholog_one2one
ENSG00000239382	ALKBH6	ENSSSCG00000002910	ALKBH6	ortholog_one2one
ENSG00000154016	GRAP	ENSSSCG00000018050		ortholog_one2many
ENSG00000116703	PDC	ENSSSCG00000015578	PDC	ortholog_one2one
ENSG00000278757	U6	ENSSSCG00000036581	U6	ortholog_one2many
ENSG00000207056	RNU1-8P	ENSSSCG00000019927	U1	ortholog_many2many
ENSG00000207056	RNU1-8P	ENSSSCG00000019697	U1	ortholog_many2many
ENSG00000207451	RNU6-291P	ENSSSCG00000018802	U6	ortholog_one2one
ENSG00000201725	RNU6-304P	ENSSSCG00000035303	U6	ortholog_one2many
ENSG00000207434	RNU6-1072P	ENSSSCG00000036166	U6	ortholog_one2many
ENSG00000198488	B3GNT6	ENSSSCG00000014874	B3GNT6	ortholog_one2one
